Organism,Seq,Positions,,,,
Helicobacter,143,64-536,,,,
Helicobacter,144,0-8,320-456,,,
Helicobacter,145,96-144,248-560,,,
Helicobacter,146,152-464,,,,
Helicobacter,147,120-296,,,,
Helicobacter,148,152-504,,,,
Helicobacter,149,160-168,352-560,,,
Helicobacter,150,40-144,232-304,376-520,,
Helicobacter,151,336-408,488-560,,,
Helicobacter,152,0-48,288-520,,,
Helicobacter,153,352-488,,,,
Helicobacter,154,0-120,360-560,,,
Helicobacter,155,0-136,264-432,528-552,,
Helicobacter,156,248-264,360-560,,,
Helicobacter,157,152-400,504-560,,,
Helicobacter,158,40-152,320-560,,,
Helicobacter,159,0-32,112-152,240-480,,
Helicobacter,160,352-520,,,,
Helicobacter,161,104-248,328-560,,,
Helicobacter,162,0-168,232-408,472-560,,
Helicobacter,163,352-416,488-560,,,
Helicobacter,164,128-176,464-544,,,
Helicobacter,165,40-416,,,,
Helicobacter,166,0-72,128-496,,,
Helicobacter,167,328-384,,,,
Helicobacter,168,224-256,312-528,,,
Helicobacter,169,0-288,344-456,,,
Helicobacter,170,80-144,216-536,,,
Helicobacter,171,0-16,336-400,472-560,,
Helicobacter,172,8-56,128-240,288-544,,
Helicobacter,173,24-88,184-536,,,
Helicobacter,174,160-504,,,,
Helicobacter,175,168-184,344-392,512-560,,
Helicobacter,176,16-40,328-464,,,
Helicobacter,177,320-464,,,,
Helicobacter,178,224-496,,,,
Helicobacter,179,40-72,304-496,,,
Helicobacter,180,0-400,496-560,,,
Helicobacter,181,32-416,472-544,,,
Helicobacter,182,24-72,184-264,456-488,,
Helicobacter,183,344-472,,,,
Helicobacter,184,0-400,528-552,,,
Helicobacter,185,0-8,136-528,,,
Helicobacter,186,168-224,320-528,,,
Helicobacter,187,0-40,312-424,528-560,,
Helicobacter,188,216-536,,,,
Helicobacter,189,96-128,296-416,488-560,,
Helicobacter,190,224-536,,,,
Helicobacter,191,160-440,,,,
Helicobacter,192,352-384,472-528,,,
Helicobacter,193,152-224,296-488,,,
Helicobacter,194,0-168,232-504,,,
Helicobacter,195,168-208,280-512,,,
Helicobacter,196,80-112,536-552,,,
Helicobacter,197,200-456,,,,
Helicobacter,198,176-224,328-560,,,
Helicobacter,199,0-80,376-432,512-560,,
Helicobacter,200,0-176,256-560,,,
Helicobacter,201,160-200,376-440,,,
Helicobacter,202,0-384,,,,
Helicobacter,203,288-560,,,,
Helicobacter,204,0-80,208-264,336-504,,
Helicobacter,205,272-432,,,,
Helicobacter,206,0-544,,,,
Helicobacter,207,0-24,112-136,152-168,,
Helicobacter,208,0-80,152-488,,,
Helicobacter,209,0-528,,,,
Helicobacter,210,0-88,336-416,432-464,,
Helicobacter,211,216-400,,,,
Helicobacter,212,224-488,,,,
Helicobacter,213,0-168,344-416,536-560,,
Helicobacter,214,88-440,,,,
Helicobacter,215,0-256,400-560,,,
Helicobacter,216,128-448,,,,
Helicobacter,217,168-264,392-456,,,
Helicobacter,218,0-128,224-240,320-560,,
Helicobacter,219,240-456,,,,
Helicobacter,220,208-440,,,,
Helicobacter,221,368-416,,,,
Helicobacter,222,88-440,520-560,,,
Helicobacter,223,0-168,,,,
Helicobacter,224,40-168,272-552,,,
Helicobacter,225,120-368,464-544,,,
Helicobacter,226,160-432,,,,
Helicobacter,227,0-32,144-256,344-560,,
Helicobacter,228,16-168,248-560,,,
Helicobacter,229,272-432,,,,
Helicobacter,230,152-536,,,,
Helicobacter,231,136-168,320-424,528-544,,
Helicobacter,232,0-8,96-536,,,
Helicobacter,233,0-136,272-544,,,
Helicobacter,234,0-56,144-184,312-464,,
Helicobacter,235,144-224,288-400,,,
Helicobacter,236,0-24,184-456,520-560,,
Helicobacter,237,192-520,,,,
Helicobacter,238,144-216,288-360,,,
Helicobacter,239,368-560,,,,
Helicobacter,240,0-144,304-560,,,
Helicobacter,241,8-496,,,,
Helicobacter,242,240-504,,,,
Helicobacter,243,136-536,,,,
Helicobacter,244,0-80,184-424,,,
Helicobacter,245,248-296,416-560,,,
Helicobacter,246,0-424,,,,
Helicobacter,247,144-488,,,,
Helicobacter,248,176-496,,,,
Helicobacter,249,160-440,528-560,,,
Helicobacter,250,56-520,,,,
Helicobacter,251,216-464,,,,
Helicobacter,252,144-168,312-520,,,
Helicobacter,253,96-184,296-448,512-560,,
Helicobacter,254,40-64,152-528,,,
Helicobacter,255,288-512,,,,
Helicobacter,256,0-64,160-192,368-448,,
Helicobacter,257,352-480,,,,
Helicobacter,258,88-176,248-432,,,
Helicobacter,259,0-96,232-456,,,
Helicobacter,260,0-184,312-424,496-552,,
Helicobacter,261,176-200,352-432,,,
Helicobacter,262,168-208,272-456,,,
Helicobacter,263,352-488,,,,
Helicobacter,264,16-80,352-488,,,
Helicobacter,265,56-80,224-520,,,
Helicobacter,266,168-440,,,,
Helicobacter,267,72-200,264-552,,,
Helicobacter,268,104-176,280-544,,,
Helicobacter,269,64-136,232-552,,,
Helicobacter,270,0-40,160-208,272-560,,
Helicobacter,271,168-456,,,,
Helicobacter,272,0-48,128-192,232-336,424-496,
Helicobacter,273,56-104,200-432,,,
Helicobacter,274,0-8,248-488,,,
Helicobacter,275,248-560,,,,
Helicobacter,276,200-488,,,,
Helicobacter,277,8-464,,,,
Helicobacter,278,256-504,,,,
Helicobacter,279,0-32,144-208,336-464,,
Helicobacter,280,0-240,336-560,,,
Helicobacter,281,40-48,72-80,272-432,528-552,
Helicobacter,282,112-496,,,,
Helicobacter,283,200-224,312-448,,,
Helicobacter,284,48-64,208-544,,,
Helicobacter,285,0-120,304-456,,,
Helicobacter,286,0-80,168-464,,,
Helicobacter,287,176-432,,,,
Helicobacter,288,176-504,,,,
Helicobacter,289,72-184,208-416,528-560,,
Helicobacter,290,200-560,,,,
Helicobacter,291,64-104,224-496,,,
Helicobacter,292,128-352,,,,
Helicobacter,293,0-16,248-560,,,
Helicobacter,294,0-456,,,,
Helicobacter,295,0-88,168-560,,,
Helicobacter,296,256-536,,,,
Helicobacter,297,280-456,,,,
Helicobacter,298,184-248,296-480,536-552,,
Helicobacter,299,0-16,112-240,328-464,,
Helicobacter,300,104-560,,,,
Helicobacter,301,128-416,,,,
Helicobacter,302,0-16,80-144,,,
Helicobacter,303,88-144,288-544,,,
Helicobacter,304,328-560,,,,
Helicobacter,305,0-56,184-272,320-560,,
Helicobacter,306,200-520,,,,
Helicobacter,307,184-416,,,,
Helicobacter,308,112-272,352-448,,,
Helicobacter,309,168-512,,,,
Helicobacter,310,8-72,184-520,,,
Helicobacter,311,112-128,240-560,,,
Helicobacter,312,0-168,464-488,,,
Helicobacter,313,240-312,448-488,,,
Helicobacter,314,0-32,128-192,256-560,,
Helicobacter,315,0-80,160-448,,,
Helicobacter,316,0-192,264-384,,,
Helicobacter,317,40-416,496-544,,,
Helicobacter,318,168-464,,,,
Helicobacter,319,352-400,480-560,,,
Helicobacter,320,0-16,200-472,,,
Helicobacter,321,0-24,224-560,,,
Helicobacter,322,96-536,,,,
Helicobacter,323,0-224,312-400,456-560,,
Helicobacter,324,0-208,528-536,,,
Helicobacter,325,8-64,176-560,,,
Helicobacter,326,232-464,,,,
Helicobacter,327,32-72,392-464,,,
Helicobacter,328,120-424,,,,
Helicobacter,329,0-8,144-432,488-520,,
Helicobacter,330,96-248,352-400,536-560,,
Helicobacter,331,328-528,,,,
Helicobacter,332,0-104,192-480,,,
Helicobacter,333,296-536,,,,
Helicobacter,334,0-464,,,,
Helicobacter,335,336-560,,,,
Helicobacter,336,336-440,,,,
Helicobacter,337,56-104,264-544,,,
Helicobacter,338,0-104,240-552,,,
Helicobacter,339,0-144,240-496,,,
Helicobacter,340,352-560,,,,
Helicobacter,341,360-480,,,,
Helicobacter,342,128-152,248-488,,,
Helicobacter,343,184-504,,,,
Helicobacter,344,0-88,176-208,,,
Helicobacter,345,0-8,344-560,,,
Helicobacter,346,136-200,360-520,,,
Helicobacter,347,48-88,296-424,,,
Helicobacter,348,8-80,160-448,,,
Helicobacter,349,64-144,192-432,512-552,,
Helicobacter,350,360-424,,,,
Helicobacter,351,288-448,,,,
Helicobacter,352,240-520,,,,
Helicobacter,353,0-40,296-424,512-552,,
Helicobacter,354,184-464,,,,
Helicobacter,355,48-136,168-448,,,
Helicobacter,356,0-88,216-448,,,
Helicobacter,357,160-184,224-488,,,
Helicobacter,358,208-248,328-488,,,
Helicobacter,359,0-128,208-472,,,
Helicobacter,360,0-56,160-232,344-440,,
Helicobacter,361,104-280,352-544,,,
Helicobacter,362,24-128,256-312,408-560,,
Helicobacter,363,152-448,,,,
Helicobacter,364,0-424,520-552,,,
Helicobacter,365,96-128,208-560,,,
Helicobacter,366,200-240,304-448,,,
Helicobacter,367,0-104,224-560,,,
Helicobacter,368,88-112,400-488,,,
Helicobacter,369,152-560,,,,
Helicobacter,370,16-456,,,,
Helicobacter,371,256-560,,,,
Helicobacter,372,64-280,520-528,,,
Helicobacter,373,352-512,,,,
Helicobacter,374,0-128,192-256,408-456,,
Helicobacter,375,0-24,376-552,,,
Helicobacter,376,152-560,,,,
Helicobacter,377,0-56,512-560,,,
Helicobacter,378,80-112,240-440,,,
Helicobacter,379,192-520,,,,
Helicobacter,380,0-24,344-456,,,
Helicobacter,381,232-536,,,,
Helicobacter,382,0-144,336-560,,,
Helicobacter,383,0-208,328-528,,,
Helicobacter,384,0-80,280-560,,,
Helicobacter,385,144-168,272-544,,,
Helicobacter,386,336-440,,,,
Helicobacter,387,248-560,,,,
Helicobacter,388,224-424,,,,
Helicobacter,389,184-432,512-544,,,
Helicobacter,390,144-472,,,,
Helicobacter,391,152-464,,,,
Helicobacter,392,8-560,,,,
Helicobacter,393,320-440,536-560,,,
Helicobacter,394,288-440,,,,
Helicobacter,395,56-168,424-560,,,
Helicobacter,396,0-120,160-560,,,
Helicobacter,397,136-552,,,,
Helicobacter,398,48-72,368-384,480-512,,
Helicobacter,399,200-480,,,,
Helicobacter,400,192-496,,,,
Helicobacter,401,144-224,328-560,,,
Helicobacter,402,304-488,,,,
Helicobacter,403,328-448,504-560,,,
Helicobacter,404,160-208,328-560,,,
Helicobacter,405,336-528,,,,
Helicobacter,406,0-24,328-472,520-560,,
Helicobacter,407,88-136,224-472,,,
Helicobacter,408,104-304,400-480,,,
Helicobacter,409,104-144,240-560,,,
Helicobacter,410,0-224,392-424,,,
Helicobacter,411,248-528,,,,
Helicobacter,412,0-72,336-560,,,
Helicobacter,413,0-560,,,,
Helicobacter,414,256-456,,,,
Helicobacter,415,0-8,256-304,368-560,,
Helicobacter,416,296-560,,,,
Helicobacter,417,256-528,,,,
Helicobacter,418,176-560,,,,
Helicobacter,419,184-456,,,,
Helicobacter,420,0-456,,,,
Helicobacter,421,0-16,384-392,416-536,,
Helicobacter,422,0-32,336-560,,,
Helicobacter,423,104-120,248-560,,,
Helicobacter,424,64-136,272-560,,,
Helicobacter,425,88-136,224-472,,,
Helicobacter,426,56-120,264-288,360-512,,
Helicobacter,427,0-464,,,,
Helicobacter,428,280-552,,,,
Helicobacter,429,0-48,200-456,496-520,,
Helicobacter,430,160-256,352-416,,,
Helicobacter,431,104-176,248-496,,,
Helicobacter,432,152-176,280-488,,,
Helicobacter,433,0-48,232-560,,,
Helicobacter,434,0-200,344-400,,,
Helicobacter,435,344-384,496-560,,,
Helicobacter,436,56-192,240-400,,,
Helicobacter,437,152-184,272-552,,,
Helicobacter,438,0-24,312-440,,,
Helicobacter,439,0-16,272-472,,,
Helicobacter,440,40-560,,,,
Helicobacter,441,0-16,96-192,280-544,,
Helicobacter,442,0-232,344-392,496-560,,
Helicobacter,443,32-48,240-248,296-472,,
Helicobacter,444,184-504,,,,
Helicobacter,445,264-560,,,,
Helicobacter,446,264-536,,,,
Helicobacter,447,160-464,,,,
Helicobacter,448,72-192,272-552,,,
Helicobacter,449,120-560,,,,
Helicobacter,450,192-384,528-560,,,
Helicobacter,451,208-512,,,,
Helicobacter,452,0-80,336-504,,,
Helicobacter,453,320-488,,,,
Helicobacter,454,0-184,288-560,,,
Helicobacter,455,56-128,224-432,528-536,,
Helicobacter,456,104-448,,,,
Helicobacter,457,80-536,,,,
Helicobacter,458,0-24,96-328,440-456,,
Helicobacter,459,360-536,,,,
Helicobacter,460,0-144,384-536,,,
Helicobacter,461,0-120,328-536,,,
Helicobacter,462,120-152,256-560,,,
Helicobacter,463,312-384,512-560,,,
Helicobacter,464,200-536,,,,
Helicobacter,465,0-40,72-96,112-192,384-496,
Helicobacter,466,168-200,240-416,,,
Helicobacter,467,88-184,256-560,,,
Helicobacter,468,176-480,,,,
Helicobacter,469,0-136,264-496,,,
Helicobacter,470,0-464,528-560,,,
Helicobacter,471,352-464,,,,
Helicobacter,472,0-104,288-480,,,
Helicobacter,473,128-136,184-464,,,
Helicobacter,474,0-16,104-168,248-488,,
Helicobacter,475,232-240,280-560,,,
Helicobacter,476,0-8,288-456,,,
Helicobacter,477,0-8,224-560,,,
Helicobacter,478,288-416,,,,
Helicobacter,479,264-544,,,,
Helicobacter,480,0-64,360-432,,,
Helicobacter,481,0-32,280-560,,,
Helicobacter,482,144-496,,,,
Helicobacter,483,384-552,,,,
Helicobacter,484,512-560,,,,
Helicobacter,485,56-104,192-288,384-560,,
Helicobacter,486,200-464,,,,
Helicobacter,487,72-120,256-440,,,
Helicobacter,488,376-520,,,,
Helicobacter,489,224-536,,,,
Helicobacter,490,200-272,360-560,,,
Helicobacter,491,0-560,,,,
Helicobacter,492,56-208,280-536,,,
Helicobacter,493,264-424,,,,
Helicobacter,494,240-528,,,,
Helicobacter,495,0-264,368-560,,,
Helicobacter,496,0-160,312-560,,,
Helicobacter,497,168-504,,,,
Helicobacter,498,48-160,256-416,,,
Helicobacter,499,0-64,344-416,536-560,,
Helicobacter,500,192-560,,,,
Helicobacter,501,0-48,80-248,320-448,,
Helicobacter,502,264-432,,,,
Helicobacter,503,296-472,,,,
Helicobacter,504,280-552,,,,
Helicobacter,505,0-56,160-184,296-560,,
Helicobacter,506,192-240,336-472,,,
Helicobacter,507,0-184,248-480,,,
Helicobacter,508,88-168,368-432,512-560,,
Helicobacter,509,0-56,144-152,184-200,400-536,
Helicobacter,510,40-96,384-472,,,
Helicobacter,511,40-160,264-560,,,
Helicobacter,512,0-280,352-560,,,
Helicobacter,513,0-232,272-392,488-552,,
Helicobacter,514,56-112,184-560,,,
Helicobacter,515,0-184,256-560,,,
Helicobacter,516,40-160,536-560,,,
Helicobacter,517,88-136,224-472,,,
Helicobacter,518,0-544,,,,
Helicobacter,519,304-560,,,,
Helicobacter,520,0-112,392-488,,,
Helicobacter,521,96-440,,,,
Helicobacter,522,40-80,384-504,,,
Helicobacter,523,64-104,280-560,,,
Helicobacter,524,16-32,152-456,,,
Helicobacter,525,0-104,264-312,376-560,,
Helicobacter,526,48-480,,,,
Helicobacter,527,0-24,376-512,,,
Helicobacter,528,184-440,,,,
Helicobacter,529,0-80,152-416,504-520,,
Helicobacter,530,208-536,,,,
Methano,1,0-64,160-416,,,
Methano,2,0-560,,,,
Methano,3,0-24,328-424,,,
Methano,4,56-216,312-416,,,
Methano,5,152-288,360-456,,,
Methano,6,0-448,,,,
Methano,7,200-536,,,,
Methano,8,304-448,,,,
Methano,9,232-400,,,,
Methano,10,24-48,312-560,,,
Methano,11,80-400,,,,
Methano,12,312-528,,,,
Methano,13,88-416,536-552,,,
Methano,14,0-544,,,,
Methano,15,184-528,,,,
Methano,16,240-312,,,,
Methano,17,136-280,368-408,,,
Methano,18,120-536,,,,
Methano,19,176-216,360-544,,,
Methano,20,384-488,,,,
Methano,21,0-72,192-544,,,
Methano,22,48-408,520-544,,,
Methano,23,168-432,536-544,,,
Methano,24,24-104,224-560,,,
Methano,25,184-296,,,,
Methano,26,120-160,280-424,488-520,,
Methano,27,176-456,,,,
Methano,28,144-424,464-536,,,
Methano,29,152-416,,,,
Methano,30,248-472,,,,
Methano,31,200-448,,,,
Methano,32,0-216,312-560,,,
Methano,33,0-80,232-440,,,
Methano,34,0-16,232-376,520-560,,
Methano,35,344-432,,,,
Methano,36,0-448,,,,
Methano,37,104-240,,,,
Methano,38,272-520,,,,
Methano,39,200-440,,,,
Methano,40,144-440,,,,
Methano,41,48-128,,,,
Methano,42,72-408,528-560,,,
Methano,43,88-128,352-440,,,
Methano,44,64-320,480-560,,,
Methano,45,128-184,280-456,536-544,,
Methano,46,184-192,384-400,536-560,,
Methano,47,224-448,,,,
Methano,48,256-472,,,,
Methano,49,240-320,456-512,,,
Methano,50,0-392,472-560,,,
Methano,51,8-192,408-560,,,
Methano,52,352-416,,,,
Methano,53,168-272,384-496,,,
Methano,54,216-520,,,,
Methano,55,232-480,,,,
Methano,56,168-536,,,,
Methano,57,16-96,216-280,368-472,,
Methano,58,8-80,184-288,368-408,480-520,
Methano,59,256-448,,,,
Methano,60,0-56,256-504,,,
Methano,61,320-552,,,,
Methano,62,0-504,,,,
Methano,63,192-400,,,,
Methano,64,0-24,152-360,,,
Methano,65,128-440,,,,
Methano,66,56-72,312-560,,,
Methano,67,0-16,48-56,280-544,,
Methano,68,152-232,360-376,472-552,,
Methano,69,0-32,248-360,,,
Methano,70,328-560,,,,
Methano,71,0-176,224-408,,,
Methano,72,0-456,528-560,,,
Methano,73,176-264,312-432,504-560,,
Methano,74,0-64,192-408,464-472,,
Methano,75,168-232,296-456,,,
Methano,76,136-184,360-408,,,
Methano,77,112-440,,,,
Methano,78,0-56,168-432,520-544,,
Methano,79,0-168,,,,
Methano,80,224-480,,,,
Methano,81,24-200,328-448,528-560,,
Methano,82,320-552,,,,
Methano,83,232-456,528-560,,,
Methano,84,160-480,,,,
Methano,85,0-72,400-520,,,
Methano,86,256-456,,,,
Methano,87,192-480,,,,
Methano,88,0-456,,,,
Methano,89,136-392,,,,
Methano,90,152-464,,,,
Methano,91,96-112,128-136,288-304,328-344,416-504
Methano,92,144-240,336-400,,,
Methano,93,0-56,280-560,,,
Methano,94,104-160,320-392,504-560,,
Methano,95,368-392,,,,
Methano,96,0-96,184-456,,,
Methano,97,152-480,,,,
Methano,98,64-80,224-432,,,
Methano,99,56-112,,,,
Methano,100,200-376,440-496,,,
Methano,101,232-432,,,,
Methano,102,264-408,,,,
Methano,103,224-384,496-512,,,
Methano,104,248-480,,,,
Methano,105,0-24,352-440,,,
Methano,106,0-64,104-120,280-544,,
Methano,107,280-560,,,,
Methano,108,112-560,,,,
Methano,109,40-64,192-416,480-560,,
Methano,110,0-40,168-192,336-464,,
Methano,111,0-16,192-240,296-384,,
Methano,112,96-560,,,,
Methano,113,152-208,480-560,,,
Methano,114,0-80,256-512,,,
Methano,115,392-560,,,,
Methano,116,0-416,,,,
Methano,117,40-48,64-496,,,
Methano,118,0-8,104-416,,,
Methano,119,0-24,200-224,328-560,,
Methano,120,216-256,360-560,,,
Methano,121,264-560,,,,
Methano,122,248-448,,,,
Methano,123,240-456,,,,
Methano,124,0-88,360-448,520-560,,
Methano,125,208-240,,,,
Methano,126,536-552,,,,
Methano,127,192-432,,,,
Methano,128,0-48,240-472,,,
Methano,129,96-352,496-560,,,
Methano,130,0-16,272-464,,,
Methano,131,72-272,,,,
Methano,132,160-240,312-448,,,
Methano,133,240-512,,,,
Methano,134,232-464,,,,
Methano,135,272-400,512-552,,,
Methano,136,272-416,528-560,,,
Methano,137,288-480,,,,
Methano,138,264-552,,,,
Methano,139,24-104,128-560,,,
Methano,140,320-512,,,,
Methano,141,160-448,,,,
Methano,142,176-416,,,,
Methano,143,152-288,336-480,,,
Methano,144,0-8,336-448,,,
Methano,145,0-24,136-424,496-528,,
Methano,146,184-408,496-528,,,
Methano,147,312-480,,,,
Methano,148,312-560,,,,
Methano,149,24-56,200-416,,,
Methano,150,0-72,280-296,376-448,,
Methano,151,0-72,272-496,,,
Methano,152,0-120,280-288,344-560,,
Methano,153,256-480,,,,
Methano,154,160-496,,,,
Methano,155,184-408,,,,
Methano,156,272-560,,,,
Methano,157,208-536,,,,
Methano,158,224-440,488-536,,,
Methano,159,232-464,,,,
Methano,160,136-176,312-440,,,
Methano,161,0-32,248-440,,,
Methano,162,280-424,504-520,,,
Methano,163,280-464,,,,
Methano,164,0-24,184-480,,,
Methano,165,152-184,288-352,496-560,,
Methano,166,0-208,304-376,,,
Methano,167,0-16,288-352,440-560,,
Methano,168,216-456,,,,
Methano,169,0-24,168-440,,,
Methano,170,104-424,488-512,,,
Methano,171,232-392,,,,
Methano,172,0-16,128-192,296-544,,
Methano,173,232-512,,,,
Methano,174,,,,,
Methano,175,0-16,128-200,224-456,,
Methano,176,200-504,,,,
Methano,177,0-408,,,,
Methano,178,264-520,,,,
Methano,179,0-480,,,,
Methano,180,368-560,,,,
Methano,181,0-232,256-352,480-560,,
Methano,182,248-464,,,,
Methano,183,272-408,,,,
Methano,184,304-560,,,,
Methano,185,192-264,328-472,,,
Methano,186,0-208,,,,
Methano,187,0-136,,,,
Methano,188,0-488,,,,
Methano,189,64-120,200-560,,,
Methano,190,32-128,376-504,,,
Methano,191,320-560,,,,
Methano,192,152-440,,,,
Methano,193,0-72,344-424,536-560,,
Methano,194,152-496,,,,
Methano,195,0-152,352-544,,,
Methano,196,80-432,,,,
Methano,197,120-168,,,,
Methano,198,352-528,,,,
Methano,199,0-40,136-504,,,
Methano,200,264-304,536-552,,,
Methano,201,0-104,,,,
Methano,202,0-424,,,,
Methano,203,0-40,272-560,,,
Methano,204,152-440,,,,
Methano,205,240-552,,,,
Methano,206,0-176,296-448,,,
Methano,207,64-208,312-432,,,
Methano,208,16-48,120-456,,,
Methano,209,216-496,,,,
Methano,210,216-432,,,,
Methano,211,288-544,,,,
Methano,212,0-16,248-528,,,
Methano,213,0-8,72-440,,,
Methano,214,0-168,184-408,488-536,,
Methano,215,200-504,,,,
Methano,216,304-416,,,,
Methano,217,304-464,,,,
Methano,218,48-152,304-560,,,
Methano,219,360-512,,,,
Methano,220,168-560,,,,
Methano,221,168-176,192-400,,,
Methano,222,72-176,208-224,432-544,,
Methano,223,112-232,320-376,,,
Methano,224,24-64,128-176,248-560,,
Methano,225,0-56,264-560,,,
Methano,226,232-352,,,,
Methano,227,0-232,296-376,496-560,,
Methano,228,40-424,,,,
Methano,229,0-48,288-472,,,
Methano,230,272-480,,,,
Methano,231,0-544,,,,
Methano,232,216-560,,,,
Methano,233,432-496,,,,
Methano,234,0-128,488-560,,,
Methano,235,32-288,360-456,,,
Methano,236,280-496,,,,
Methano,237,0-8,192-232,312-416,,
Methano,238,64-480,,,,
Methano,239,256-392,480-536,,,
Methano,240,144-288,360-392,,,
Methano,241,72-432,,,,
Methano,242,208-432,,,,
Methano,243,0-32,200-520,,,
Methano,244,0-560,,,,
Methano,245,320-464,,,,
Methano,246,264-480,,,,
Methano,247,288-424,,,,
Methano,248,0-48,320-400,,,
Methano,249,208-408,,,,
Methano,250,184-216,368-392,,,
Methano,251,32-80,176-544,,,
Methano,252,112-184,288-536,,,
Methano,253,0-112,464-560,,,
Methano,254,232-432,,,,
Methano,255,232-552,,,,
Methano,256,0-248,336-424,,,
Methano,257,392-512,,,,
Methano,258,0-136,240-448,,,
Methano,259,32-88,176-432,,,
Methano,260,0-32,352-432,,,
Methano,261,160-424,536-560,,,
Methano,262,296-432,,,,
Methano,263,240-496,,,,
Methano,264,240-536,,,,
Methano,265,0-120,192-496,,,
Methano,266,24-104,208-552,,,
Methano,267,0-8,272-424,504-536,,
Methano,268,0-96,280-464,,,
Methano,269,248-528,,,,
Methano,270,184-272,360-432,,,
Methano,271,0-88,168-432,,,
Methano,272,232-464,,,,
Methano,273,336-560,,,,
Methano,274,64-112,208-376,,,
Methano,275,0-144,440-480,,,
Methano,276,16-96,232-552,,,
Methano,277,304-416,,,,
Methano,278,0-48,152-488,,,
Methano,279,152-208,360-472,,,
Methano,280,192-456,,,,
Methano,281,0-216,280-464,,,
Methano,282,104-144,216-520,,,
Methano,283,0-48,232-256,360-488,,
Methano,284,280-352,456-480,,,
Methano,285,312-440,,,,
Methano,286,184-424,,,,
Methano,287,0-56,232-320,,,
Methano,288,288-560,,,,
Methano,289,248-432,,,,
Methano,290,32-64,144-376,,,
Methano,291,0-120,248-280,376-432,,
Methano,292,256-448,,,,
Methano,293,208-560,,,,
Methano,294,0-8,200-416,,,
Methano,295,0-216,,,,
Methano,296,168-456,,,,
Methano,297,280-472,,,,
Methano,298,296-520,,,,
Methano,299,280-488,,,,
Methano,300,72-104,120-480,,,
Methano,301,0-136,352-368,,,
Methano,302,0-392,,,,
Methano,303,88-104,216-424,,,
Methano,304,352-416,,,,
Methano,305,0-32,200-488,,,
Methano,306,0-8,72-184,328-360,,
Methano,307,32-136,232-280,368-528,,
Methano,308,0-456,,,,
Methano,309,272-448,,,,
Methano,310,0-160,232-384,,,
Methano,311,152-504,,,,
Methano,312,0-176,,,,
Methano,313,80-424,,,,
Methano,314,0-40,128-472,,,
Methano,315,192-432,,,,
Methano,316,328-552,,,,
Methano,317,224-272,360-560,,,
Methano,318,112-160,392-456,,,
Methano,319,0-32,272-560,,,
Methano,320,0-32,368-456,536-552,,
Methano,321,0-416,512-544,,,
Methano,322,256-512,,,,
Methano,323,192-440,,,,
Methano,324,0-464,,,,
Methano,325,80-448,,,,
Methano,326,0-560,,,,
Methano,327,256-560,,,,
Methano,328,272-408,464-496,,,
Methano,329,216-480,,,,
Methano,330,272-448,,,,
Methano,331,136-448,,,,
Methano,332,456-560,,,,
Methano,333,0-32,296-512,,,
Methano,334,152-416,,,,
Methano,335,0-40,328-560,,,
